"","ForeignInvestment","ElectricityAccess","RenewableEnergy","CO2Emission","Inflation","MobileSubscriptions","InternetUse","Exports","Imports","GDP","MortalityMale","MortalityFemale","BirthRate","DeathRate","MortalityInfant","LifeExpectancy","FertilityRate","PopulationGrowth","UrbanPopulation"
"17",3.64137298207894,100,14.367527798517,5.9649002061902,2.438990605,137.751610825177,46.23,50.1789511103598,53.0284336521813,6843.26328885315,88.259,196.963,10.2,14.9,9.1,73.5121951219512,1.57,-0.658275446635908,72.302
"18",0.605800045797767,100,0,23.5854808995682,1.961884683,126.283180563189,55,69.5373177399286,50.9350767827277,20722.1038895508,63.193,79.231,16.544,2.326,7.3,76.056,2.164,4.60390525330931,88.535
"19",11.0236409608091,99.5609893798828,1.65566801996177,4.5833434950337,1.344027384,118.719237761618,43,40.7458912768647,49.2414664981037,21921.5590634977,126.411,209.197,15.323,5.895,11.3,74.761,1.865,1.6700402670639,82.549
"20",2.58395445800346,99.8557586669922,19.5688468879406,5.71613483199197,2.188537852,83.5616015114114,42.75,29.6955409300384,51.2726713903235,4614.8290411405,69.581,136.382,9.19,9.922,6,75.905,1.306,-0.655462607580553,39.226
"21",2.43505653333396,100,7.01637018392482,6.64269666046859,7.735748043,109.076560283355,31.8,51.3728853529564,64.545087636347,6029.3967998293,112.172,334.251,11.4,14.4,4.2,70.4048780487805,1.494,-0.170360662064171,74.615
"22",6.90351074093541,89.9172243747798,33.7103437031445,1.67610569388821,0.917977379,60.3843809855476,28.2,58.2124307800487,57.4718967883388,4344.15017661252,137.038,226.13,23.66,5.209,16.1,69.676,2.715,2.41665669265084,44.963
"23",3.876992080537,100,2.39176852046561,9.34712241262822,1.91008660110295,137.907311276503,84.21,47.0831141348796,30.1860729397289,88207.3275597322,54.9708770237642,94.9921215471959,11.8,7.3,5.9952155643373,79.2885365853658,1.76,-0.780059723322568,100
"24",3.16544356376751,84.2948150634766,20.0699703029615,1.53287064380966,2.501767027,72.3847331008862,22.4,41.187456069084,34.3241704723204,1981.16070450437,169.011,232.066,25.502,7.914,36.5,66.408,3.2,1.62115743418645,66.426
"25",4.00440104412786,98.883056640625,47.0066615686336,2.13293757108779,5.038316946,100.067942853124,40.65,10.7381736851708,11.779207982198,11224.1540829355,102.251,207.604,15.492,5.873,17.7,73.838,1.805,0.970296367127195,84.335
"26",14.9905892502774,100,9.03133448365998,5.28599737453008,5.824218533,125.214526646374,65.1,39.5212533479766,48.7319713558885,15959.0297922874,80.64,132.75,12.48,10.321,13.1,74.973,1.781,0.393879790063157,32.06
"27",3.50703687947849,100,0,21.1059455259326,0.356869132,111.949200076159,53,67.41037988229,27.9614767255217,35268.1011703581,76.142,107.749,16.553,3.196,8.8,76.719,1.838,1.26614450607904,75.51
"28",4.74773339866038,73.2829108748978,90.8904179206477,0.670263220461739,7.036383161,54.1910090278036,13.6,42.4527911499786,70.7312026704553,2178.92138307967,231.151,223.534,20.58,6.239,34.4,67.79,2.382,1.82835814221659,34.793
"29",1.70787743190625,47.7931137084961,30.1860932514292,2.32592440390577,6.948876587,117.298668993372,6,43.6354644101756,51.2643319117251,6346.15620387349,300.88,423.03,25.286,9.33,40.1,59.868,2.884,1.75154449757078,56.235
"30",3.09766063105272,9.8,79.8106035351215,0.0593509084471819,1.493233784,22.0125097644725,2,11.8072602064538,26.5098033154807,446.443449375206,463.91,484.22,37.981,16.572,101.3,47.56,5.215,1.00071378122449,38.828
"31",1.84155883424192,100,22.080989379394,15.723167000507,1.776871541,75.5821093172259,80.3,29.0719564222074,30.9887728464243,47447.4760241936,52.65,85.408,11.1,7.1,4.9,81.1975609756098,1.6269,1.11395972071239,80.937
"32",3.02693574031656,100,21.4603638355235,4.98342894466888,0.698510114,123.138313459026,83.9,63.9656690953886,53.2865076015521,74605.7210207051,42.582,71.01,10.3,8,3.9,82.2463414634147,1.52,1.0415580576588,73.663
"33",7.39156930750717,99.3886413574219,27.0427409374808,4.25171517053078,1.409964751,116.823565259689,45,37.7451125423707,31.3186034536109,12860.1776447469,70.405,120.986,14.466,5.777,7.5,78.454,1.879,0.969247386946243,88.586
"34",3.99473192936504,99.7,12.8843103068778,6.56052000702696,3.325774987,63.173361051305,34.3,26.2674140739838,22.6218852995959,4560.51258600929,73.627,100.468,11.9,7.11,13.5,75.236,1.59,0.482959688678361,49.226
"35",1.43912409945484,57.9639282226563,75.3701433681979,0.341512031739498,1.226456121,76.4609132610024,2.7,50.6326430216728,43.3267911984716,1219.74909551521,403.948,436.395,38.203,14.225,78.4,50.423,5.269,2.30546426353247,50.557
"36",2.0492132826797,52.8793601989746,78.6042341724908,0.339515019532565,1.275380462,43.2470602255978,4.3,22.1721440866354,26.9517112187792,1309.12220801948,345.146,379.897,39.307,11.66,68.3,55.424,5.111,2.7306902313796,51.516
"37",13.3618957686429,12.8406705856323,96.8278215337739,0.0313145508465683,7.1,18.3195136922942,0.72,43.4999695253861,48.4362543837899,318.075751596552,257.971,307.113,44.856,11.588,84.5,56.907,6.544,3.33093595752052,39.937
"38",12.6645572330414,42.5159149169922,55.1497486433873,0.451406104780982,0.425560659,84.7733816795477,5,85.1196700579951,54.6979289675676,2737.34233022991,292.894,323.236,38.022,9.288,44.1,60.473,4.948,3.07836267516329,63.228
"39",2.24019685993627,96.788995,27.9315350231324,1.65892308211292,2.278220158,96.8630145974908,36.5,15.9359837335115,17.7648626230447,6250.65492574579,94.752,200.607,17.079,5.665,15.9,73.325,2.01,1.09908582748666,75.036
"40",1.57254809592091,63.1258201599121,46.4079975124319,0.23394210749146,3.354757703,23.9640303207809,5.1,16.4814253308704,51.6793844896882,769.174288260466,217.968,268.538,35.209,8.244,64.5,61.862,4.754,2.41254187719426,27.918
"41",6.98190300141913,81.1,21.7360521104316,1.10947800885379,2.078664709,74.0212666008472,30,32.6703180442408,61.7680279280798,3312.82598480901,111.383,155.338,22.898,5.733,22.3,71.941,2.666,1.08491908678436,61.833
"42",5.11669874349161,98.995734,42.3112526906227,1.66517530273162,5.660230651,68.8268269501549,36.5,33.1729576881517,35.0456183586845,8199.41462068027,63.716,120.44,15.84,4.587,8.8,78.756,1.922,1.26235646760236,71.734
"43",3.32583183787392,99.9638977050781,13.1576319538398,3.38612744264541,6.59744828270348,8.85035283084846,15.9,22.5702648924263,17.7216764084069,5676.14140269906,74.922,114.85,11.042,7.258,4.7,78.959,1.639,0.127575695775601,76.597
"44",4.90068409072939,100,10.9177199801872,10.6525786177933,1.408717924,122.757677610498,68.82,66.0295210253014,62.9375560257456,19808.0710912518,60.311,135.5,11.2,10.2,2.7,77.4243902439025,1.51,0.29136167418042,73.255
"45",2.51832904634623,100,10.2935196369107,9.27963401169499,1.103808561,109.277748868484,82,42.2503740223096,37.0527042006775,41785.556912554,53.274,101.932,8.3,10.5,3.5,79.9878048780488,1.39,-0.153198446937304,74.291
"46",3.23415329697175,53.3037719726563,34.4333471221399,0.607471573619567,3.950078759,19.4576488640022,6.5,34.2658360566751,41.1873592694784,1325.99072352076,249.306,295.183,25.193,8.896,62.5,60.383,3.301,1.6950783409916,76.996
"47",4.929222780417,94.847152709961,8.9102120175512,1.95053191489362,3.20744344,147.770156774916,47.45,35.5684307940017,53.5653361267489,6912.43571398947,101.334704332909,202.922995942864,13.0599104143337,8.23068309070549,20,73.2339146767114,1.87786794066527,0.295789770502838,68.094
"48",-3.65466827778716,100,21.3548364626267,8.40721667045503,2.297730121,115.589024642276,88.72,50.5229368842239,43.5770429051215,58041.4112245601,62.964,104.779,11.4,9.8,3.4,79.1,1.87,0.444197154509531,86.795
"49",3.3735783572345,98.145414,16.9754091658878,2.123958664314,6.329932201,89.8443774162115,31.4,22.6495815491629,33.2575845232427,5451.06695994465,125.992,212.865,22.205,6.006,28.3,72.702,2.597,1.32442393441488,73.752
"50",1.42696364955833,98.8849716186523,0.258071761617743,3.29970368770249,3.913043478,90.7594397717658,12.5,38.4445478458848,31.4221139098984,4463.39467488951,91.882,116.385,24.762,4.754,23.5,74.676,2.889,1.82135815863613,67.526
"51",0.238455100615942,97.462142,12.1066394041354,2.44136175575121,3.556123806,98.9691115115212,29.03,27.8949559708311,32.4082827425812,4657.3023611471,93.17,174.406,21.898,5.175,21.2,75.046,2.656,1.64329146840027,62.69
"52",2.91728670976297,99.6496963500977,5.7241019528271,2.41019138031345,11.26518827,84.0126218786919,21.6,21.3492458146859,26.5871042599039,2602.47954869567,122.203,198.319,27.093,6.206,24.3,70.357,3.185,1.97227751619681,43.019
"53",4.29845543627307,39.7401809692383,81.246598781123,0.116920680325405,5.9531739990479,4.21957985260224,0.61,4.78901223698411,23.3453106358911,482.1490904235,253.632,325.122,35.889,8.288,39.1,62.181,4.605,1.85051574340403,20.572
"54",2.86529576631372,100,14.3957857926708,5.81641636625128,1.79988133,109.833130399415,65.8,25.5192957948443,26.8242771304472,30736.6278530812,40.92,89.007,10.4,8.2,3.1,81.6268292682927,1.37,0.460408305051304,78.442
