MBS DATA,,,,,,,,,,
Trade date,Contractual settlement date,Trade amount,Agency,Coupon,Term,CUSIP,Transaction category,Price,Primary dealer,Investment manager
Mar 26 2009,May 12 2009,250.0,FNMA,4.0,30 YR,01F04065,Purchase,100.01,Deutsche Bank Securities Inc.,Wellington Management Company
Mar 26 2009,May 19 2009,100.0,GNMA,4.5,30 YR,01N04265,Purchase,101.64,Deutsche Bank Securities Inc.,Wellington Management Company
Mar 26 2009,May 12 2009,250.0,FHLMC,4.5,30 YR,02R04265,Purchase,101.37,Deutsche Bank Securities Inc.,Wellington Management Company
Mar 26 2009,May 12 2009,250.0,FHLMC,4.5,30 YR,02R04265,Purchase,101.43,Deutsche Bank Securities Inc.,Wellington Management Company
Mar 26 2009,May 12 2009,250.0,FNMA,4.0,30 YR,01F04065,Purchase,99.92,J.P. Morgan Securities LLC,Wellington Management Company
Mar 26 2009,May 12 2009,250.0,FNMA,4.0,30 YR,01F04065,Purchase,100.00,Morgan Stanley & Co. Incorporated,Wellington Management Company
Mar 26 2009,Apr 13 2009,250.0,FHLMC,4.5,30 YR,02R04264,Purchase,101.83,Morgan Stanley & Co. Incorporated,Wellington Management Company
Mar 26 2009,Apr 13 2009,250.0,FHLMC,4.5,30 YR,02R04264,Purchase,101.89,RBS Securities Inc.,Wellington Management Company
Mar 26 2009,Apr 13 2009,250.0,FHLMC,4.0,30 YR,02R04064,Purchase,100.23,UBS Securities LLC,Wellington Management Company
Mar 26 2009,May 12 2009,250.0,FHLMC,4.5,30 YR,02R04265,Purchase,101.39,UBS Securities LLC,Wellington Management Company
Mar 26 2009,May 12 2009,250.0,FHLMC,4.5,30 YR,02R04265,Purchase,101.39,UBS Securities LLC,Wellington Management Company
Mar 27 2009,Apr 16 2009,200.0,FNMA,4.0,15 YR,01F04044,Purchase,101.37,Barclays Capital Inc.,PIMCO
Mar 27 2009,May 19 2009,350.0,GNMA,4.5,30 YR,01N04265,Purchase,101.72,Barclays Capital Inc.,PIMCO
Mar 27 2009,Apr 13 2009,500.0,FNMA,4.0,30 YR,01F04064,Purchase,100.39,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",PIMCO
Mar 27 2009,Apr 13 2009,500.0,FNMA,4.5,30 YR,01F04264,Purchase,102.10,BNP Paribas Securities Corp.,PIMCO
Mar 27 2009,Apr 13 2009,500.0,FHLMC,4.0,30 YR,02R04064,Purchase,100.34,Citigroup Global Markets Inc.,PIMCO
Mar 27 2009,Apr 13 2009,500.0,FNMA,4.5,30 YR,01F04264,Purchase,102.05,Credit Suisse Securities (USA) LLC,PIMCO
Mar 27 2009,Apr 13 2009,500.0,FHLMC,4.0,30 YR,02R04064,Purchase,100.36,Credit Suisse Securities (USA) LLC,PIMCO
Mar 27 2009,May 12 2009,250.0,FHLMC,4.0,30 YR,02R04065,Purchase,100.10,Credit Suisse Securities (USA) LLC,PIMCO
Mar 27 2009,Apr 13 2009,250.0,FNMA,4.5,30 YR,01F04264,Purchase,102.01,Deutsche Bank Securities Inc.,PIMCO
Mar 27 2009,Apr 13 2009,500.0,FNMA,4.5,30 YR,01F04264,Purchase,102.07,Deutsche Bank Securities Inc.,PIMCO
Mar 27 2009,Apr 13 2009,250.0,FHLMC,4.5,30 YR,02R04264,Purchase,101.96,Deutsche Bank Securities Inc.,PIMCO
Mar 27 2009,Apr 13 2009,500.0,FHLMC,4.5,30 YR,02R04264,Purchase,101.94,"Goldman, Sachs & Co.",PIMCO
Mar 27 2009,Apr 13 2009,300.0,FNMA,4.5,30 YR,01F04264,Purchase,102.03,Morgan Stanley & Co. Incorporated,PIMCO
Mar 27 2009,Apr 13 2009,500.0,FNMA,4.5,30 YR,01F04264,Purchase,102.11,Morgan Stanley & Co. Incorporated,PIMCO
Mar 27 2009,May 19 2009,200.0,GNMA,4.0,30 YR,01N04065,Purchase,100.13,Morgan Stanley & Co. Incorporated,PIMCO
Mar 27 2009,Apr 13 2009,200.0,FHLMC,4.5,30 YR,02R04264,Purchase,101.91,Morgan Stanley & Co. Incorporated,PIMCO
Mar 27 2009,Apr 13 2009,500.0,FHLMC,5.5,30 YR,02R05264,Purchase,103.60,Barclays Capital Inc.,Wellington Management Company
Mar 27 2009,May 12 2009,500.0,FHLMC,5.5,30 YR,02R05265,Sale,103.33,Barclays Capital Inc.,Wellington Management Company
Mar 27 2009,Apr 13 2009,500.0,FNMA,5.5,30 YR,01F05264,Purchase,103.69,BNP Paribas Securities Corp.,Wellington Management Company
Mar 27 2009,May 12 2009,500.0,FNMA,5.5,30 YR,01F05265,Sale,103.42,BNP Paribas Securities Corp.,Wellington Management Company
Mar 27 2009,Apr 13 2009,300.0,FNMA,5.5,30 YR,01F05264,Purchase,103.71,Citigroup Global Markets Inc.,Wellington Management Company
Mar 27 2009,Apr 13 2009,500.0,FNMA,5.5,30 YR,01F05264,Purchase,103.71,Citigroup Global Markets Inc.,Wellington Management Company
Mar 27 2009,May 12 2009,300.0,FNMA,5.5,30 YR,01F05265,Sale,103.44,Citigroup Global Markets Inc.,Wellington Management Company
Mar 27 2009,May 12 2009,500.0,FNMA,5.5,30 YR,01F05265,Sale,103.44,Citigroup Global Markets Inc.,Wellington Management Company
Mar 27 2009,Apr 13 2009,100.0,FNMA,5.5,30 YR,01F05264,Purchase,103.71,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 27 2009,Apr 13 2009,500.0,FHLMC,5.5,30 YR,02R05264,Purchase,103.74,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 27 2009,May 12 2009,100.0,FNMA,5.5,30 YR,01F05265,Sale,103.44,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 27 2009,May 12 2009,500.0,FHLMC,5.5,30 YR,02R05265,Sale,103.47,Credit Suisse Securities (USA) LLC,Wellington Management Company
Mar 27 2009,Apr 13 2009,100.0,FNMA,5.5,30 YR,01F05264,Purchase,103.75,Deutsche Bank Securities Inc.,Wellington Management Company
Mar 27 2009,May 12 2009,100.0,FNMA,5.5,30 YR,01F05265,Sale,103.48,Deutsche Bank Securities Inc.,Wellington Management Company
Mar 27 2009,Apr 13 2009,500.0,FNMA,5.5,30 YR,01F05264,Purchase,103.71,J.P. Morgan Securities LLC,Wellington Management Company
Mar 27 2009,May 12 2009,500.0,FNMA,5.5,30 YR,01F05265,Sale,103.44,J.P. Morgan Securities LLC,Wellington Management Company
Mar 27 2009,Apr 13 2009,100.0,FNMA,5.5,30 YR,01F05264,Purchase,103.71,UBS Securities LLC,Wellington Management Company
Mar 27 2009,May 12 2009,100.0,FNMA,5.5,30 YR,01F05265,Sale,103.44,UBS Securities LLC,Wellington Management Company
Mar 30 2009,Apr 13 2009,250.0,FNMA,4.0,30 YR,01F04064,Purchase,100.58,Barclays Capital Inc.,Goldman Sachs Asset Management
Mar 30 2009,Apr 13 2009,250.0,FHLMC,4.5,30 YR,02R04264,Purchase,102.02,Barclays Capital Inc.,Goldman Sachs Asset Management
Mar 30 2009,May 12 2009,250.0,FHLMC,4.0,30 YR,02R04065,Purchase,100.23,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Goldman Sachs Asset Management
Mar 30 2009,May 12 2009,250.0,FHLMC,4.0,30 YR,02R04065,Purchase,100.13,BNP Paribas Securities Corp.,Goldman Sachs Asset Management
Mar 30 2009,May 12 2009,250.0,FNMA,4.0,30 YR,01F04065,Purchase,100.30,Citigroup Global Markets Inc.,Goldman Sachs Asset Management
Mar 30 2009,Apr 13 2009,250.0,FHLMC,4.5,30 YR,02R04264,Purchase,102.02,Cantor Fitzgerald & Co.,Goldman Sachs Asset Management
Mar 30 2009,Apr 13 2009,250.0,FNMA,4.0,30 YR,01F04064,Purchase,100.56,Credit Suisse Securities (USA) LLC,Goldman Sachs Asset Management
Mar 30 2009,Apr 13 2009,250.0,FNMA,4.0,30 YR,01F04064,Purchase,100.59,Credit Suisse Securities (USA) LLC,Goldman Sachs Asset Management
Mar 30 2009,Jun 11 2009,250.0,FNMA,4.5,30 YR,01F04266,Purchase,101.48,Credit Suisse Securities (USA) LLC,Goldman Sachs Asset Management
Mar 30 2009,Jun 18 2009,250.0,GNMA,4.5,30 YR,01N04266,Purchase,101.56,Credit Suisse Securities (USA) LLC,Goldman Sachs Asset Management
Mar 30 2009,May 12 2009,250.0,FHLMC,4.0,30 YR,02R04065,Purchase,100.31,Credit Suisse Securities (USA) LLC,Goldman Sachs Asset Management
Mar 30 2009,Apr 13 2009,250.0,FHLMC,4.5,30 YR,02R04264,Purchase,102.03,Credit Suisse Securities (USA) LLC,Goldman Sachs Asset Management
Mar 30 2009,Apr 13 2009,250.0,FHLMC,4.5,30 YR,02R04264,Purchase,102.00,Deutsche Bank Securities Inc.,Goldman Sachs Asset Management
Mar 30 2009,Apr 13 2009,250.0,FHLMC,4.5,30 YR,02R04264,Purchase,102.04,Deutsche Bank Securities Inc.,Goldman Sachs Asset Management
Mar 30 2009,Apr 13 2009,250.0,FHLMC,4.5,30 YR,02R04264,Purchase,102.05,Deutsche Bank Securities Inc.,Goldman Sachs Asset Management
Mar 30 2009,Apr 13 2009,250.0,FHLMC,4.5,30 YR,02R04264,Purchase,102.08,Deutsche Bank Securities Inc.,Goldman Sachs Asset Management
Mar 30 2009,Apr 13 2009,250.0,FHLMC,4.0,30 YR,02R04064,Purchase,100.50,J.P. Morgan Securities LLC,Goldman Sachs Asset Management
Mar 30 2009,May 12 2009,250.0,FHLMC,4.0,30 YR,02R04065,Purchase,100.21,J.P. Morgan Securities LLC,Goldman Sachs Asset Management
Mar 30 2009,May 12 2009,250.0,FHLMC,4.0,30 YR,02R04065,Purchase,100.21,Morgan Stanley & Co. Incorporated,Goldman Sachs Asset Management
Mar 30 2009,Apr 13 2009,250.0,FHLMC,4.5,30 YR,02R04264,Purchase,102.00,Morgan Stanley & Co. Incorporated,Goldman Sachs Asset Management
Mar 30 2009,May 12 2009,250.0,FHLMC,4.0,30 YR,02R04065,Purchase,100.22,UBS Securities LLC,Goldman Sachs Asset Management
Mar 30 2009,May 12 2009,250.0,FHLMC,4.0,30 YR,02R04065,Purchase,100.28,UBS Securities LLC,Goldman Sachs Asset Management
Mar 30 2009,May 12 2009,250.0,FHLMC,4.0,30 YR,02R04065,Purchase,100.30,UBS Securities LLC,Goldman Sachs Asset Management
Mar 30 2009,May 12 2009,250.0,FHLMC,4.0,30 YR,02R04065,Purchase,100.30,UBS Securities LLC,Goldman Sachs Asset Management
Mar 30 2009,Apr 13 2009,1000.0,FNMA,5.5,30 YR,01F05264,Purchase,103.65,Barclays Capital Inc.,PIMCO
Mar 30 2009,May 12 2009,1000.0,FNMA,5.5,30 YR,01F05265,Sale,103.38,Barclays Capital Inc.,PIMCO
Mar 30 2009,Apr 13 2009,1000.0,FNMA,5.5,30 YR,01F05264,Purchase,103.71,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",PIMCO
Mar 30 2009,May 12 2009,1000.0,FNMA,5.5,30 YR,01F05265,Sale,103.44,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",PIMCO
Mar 30 2009,Apr 13 2009,1000.0,FNMA,5.5,30 YR,01F05264,Purchase,103.64,Credit Suisse Securities (USA) LLC,PIMCO
Mar 30 2009,Apr 13 2009,1000.0,FNMA,5.5,30 YR,01F05264,Purchase,103.66,Credit Suisse Securities (USA) LLC,PIMCO
Mar 30 2009,Apr 13 2009,1000.0,FNMA,5.5,30 YR,01F05264,Purchase,103.70,Credit Suisse Securities (USA) LLC,PIMCO
Mar 30 2009,Apr 13 2009,1000.0,FNMA,6.0,30 YR,01F06064,Purchase,104.36,Credit Suisse Securities (USA) LLC,PIMCO
Mar 30 2009,Apr 13 2009,1000.0,FNMA,6.0,30 YR,01F06064,Purchase,104.39,Credit Suisse Securities (USA) LLC,PIMCO
Mar 30 2009,May 12 2009,1000.0,FNMA,5.5,30 YR,01F05265,Sale,103.38,Credit Suisse Securities (USA) LLC,PIMCO
Mar 30 2009,May 12 2009,1000.0,FNMA,5.5,30 YR,01F05265,Sale,103.39,Credit Suisse Securities (USA) LLC,PIMCO
Mar 30 2009,May 12 2009,1000.0,FNMA,5.5,30 YR,01F05265,Sale,103.42,Credit Suisse Securities (USA) LLC,PIMCO
Mar 30 2009,May 12 2009,1000.0,FNMA,6.0,30 YR,01F06065,Sale,104.09,Credit Suisse Securities (USA) LLC,PIMCO
Mar 30 2009,May 12 2009,1000.0,FNMA,6.0,30 YR,01F06065,Sale,104.13,Credit Suisse Securities (USA) LLC,PIMCO
Mar 30 2009,Apr 13 2009,1000.0,FNMA,5.5,30 YR,01F05264,Purchase,103.73,Deutsche Bank Securities Inc.,PIMCO
Mar 30 2009,May 12 2009,1000.0,FNMA,5.5,30 YR,01F05265,Sale,103.45,Deutsche Bank Securities Inc.,PIMCO
Mar 30 2009,Apr 13 2009,1000.0,FNMA,5.5,30 YR,01F05264,Purchase,103.67,Morgan Stanley & Co. Incorporated,PIMCO
Mar 30 2009,Apr 13 2009,1000.0,FNMA,6.0,30 YR,01F06064,Purchase,104.39,Morgan Stanley & Co. Incorporated,PIMCO
Mar 30 2009,May 12 2009,1000.0,FNMA,5.5,30 YR,01F05265,Sale,103.40,Morgan Stanley & Co. Incorporated,PIMCO
Mar 30 2009,May 12 2009,1000.0,FNMA,6.0,30 YR,01F06065,Sale,104.13,Morgan Stanley & Co. Incorporated,PIMCO
Mar 31 2009,May 12 2009,200.0,FNMA,4.0,30 YR,01F04065,Purchase,100.25,Barclays Capital Inc.,BlackRock
Mar 31 2009,Apr 13 2009,200.0,FNMA,4.0,30 YR,01F04064,Purchase,100.61,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",BlackRock
Mar 31 2009,May 12 2009,200.0,FNMA,4.0,30 YR,01F04065,Purchase,100.28,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",BlackRock
Mar 31 2009,May 12 2009,200.0,FNMA,4.0,30 YR,01F04065,Purchase,100.29,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",BlackRock
Mar 31 2009,May 12 2009,300.0,FNMA,4.0,30 YR,01F04065,Purchase,100.27,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",BlackRock
Mar 31 2009,Jun 11 2009,200.0,FNMA,4.0,30 YR,01F04066,Purchase,100.00,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",BlackRock
Mar 31 2009,May 12 2009,200.0,FNMA,4.5,30 YR,01F04265,Purchase,101.84,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",BlackRock
Mar 31 2009,May 12 2009,200.0,FHLMC,4.0,30 YR,02R04065,Purchase,100.23,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",BlackRock
Mar 31 2009,Apr 13 2009,200.0,FNMA,4.0,30 YR,01F04064,Purchase,100.54,BNP Paribas Securities Corp.,BlackRock
Mar 31 2009,May 12 2009,200.0,FNMA,4.5,30 YR,01F04265,Purchase,101.86,BNP Paribas Securities Corp.,BlackRock
Mar 31 2009,May 12 2009,100.0,FNMA,4.0,30 YR,01F04065,Purchase,100.29,Citigroup Global Markets Inc.,BlackRock
Mar 31 2009,May 12 2009,200.0,FNMA,4.0,30 YR,01F04065,Purchase,100.25,Citigroup Global Markets Inc.,BlackRock
Mar 31 2009,May 12 2009,200.0,FNMA,4.0,30 YR,01F04065,Purchase,100.30,Citigroup Global Markets Inc.,BlackRock
Mar 31 2009,May 12 2009,200.0,FNMA,4.0,30 YR,01F04065,Purchase,100.26,Credit Suisse Securities (USA) LLC,BlackRock
Mar 31 2009,May 12 2009,200.0,FNMA,4.0,30 YR,01F04065,Purchase,100.26,Credit Suisse Securities (USA) LLC,BlackRock
Mar 31 2009,May 12 2009,200.0,FNMA,4.0,30 YR,01F04065,Purchase,100.29,Credit Suisse Securities (USA) LLC,BlackRock
Mar 31 2009,May 12 2009,200.0,FNMA,4.0,30 YR,01F04065,Purchase,100.29,Credit Suisse Securities (USA) LLC,BlackRock
Mar 31 2009,May 12 2009,200.0,FNMA,4.0,30 YR,01F04065,Purchase,100.32,Credit Suisse Securities (USA) LLC,BlackRock
Mar 31 2009,May 12 2009,200.0,FNMA,4.0,30 YR,01F04065,Purchase,100.34,Credit Suisse Securities (USA) LLC,BlackRock
Mar 31 2009,May 12 2009,300.0,FNMA,4.0,30 YR,01F04065,Purchase,100.30,Credit Suisse Securities (USA) LLC,BlackRock
Mar 31 2009,Apr 13 2009,200.0,FNMA,4.0,30 YR,01F04064,Purchase,100.59,Deutsche Bank Securities Inc.,BlackRock
Mar 31 2009,May 12 2009,100.0,FNMA,4.0,30 YR,01F04065,Purchase,100.29,Deutsche Bank Securities Inc.,BlackRock
Mar 31 2009,May 12 2009,100.0,FNMA,4.0,30 YR,01F04065,Purchase,100.34,Deutsche Bank Securities Inc.,BlackRock
Mar 31 2009,May 12 2009,200.0,FNMA,4.0,30 YR,01F04065,Purchase,100.28,Deutsche Bank Securities Inc.,BlackRock
Mar 31 2009,May 12 2009,200.0,FNMA,4.0,30 YR,01F04065,Purchase,100.29,Deutsche Bank Securities Inc.,BlackRock
Mar 31 2009,May 12 2009,200.0,FNMA,4.0,30 YR,01F04065,Purchase,100.31,Deutsche Bank Securities Inc.,BlackRock
Mar 31 2009,May 12 2009,300.0,FNMA,4.0,30 YR,01F04065,Purchase,100.28,Deutsche Bank Securities Inc.,BlackRock
Mar 31 2009,Apr 13 2009,200.0,FNMA,4.0,30 YR,01F04064,Purchase,100.60,J.P. Morgan Securities LLC,BlackRock
Mar 31 2009,May 12 2009,100.0,FNMA,4.0,30 YR,01F04065,Purchase,100.30,J.P. Morgan Securities LLC,BlackRock
Mar 31 2009,May 12 2009,200.0,FNMA,4.0,30 YR,01F04065,Purchase,100.32,J.P. Morgan Securities LLC,BlackRock
Mar 31 2009,May 12 2009,200.0,FNMA,4.5,30 YR,01F04265,Purchase,101.82,J.P. Morgan Securities LLC,BlackRock
Mar 31 2009,May 19 2009,200.0,GNMA,4.5,30 YR,01N04265,Purchase,101.94,J.P. Morgan Securities LLC,BlackRock
Mar 31 2009,May 12 2009,200.0,FNMA,4.0,30 YR,01F04065,Purchase,100.27,Morgan Stanley & Co. Incorporated,BlackRock
Mar 31 2009,May 12 2009,200.0,FNMA,4.0,30 YR,01F04065,Purchase,100.29,Morgan Stanley & Co. Incorporated,BlackRock
Mar 31 2009,May 12 2009,200.0,FNMA,4.0,30 YR,01F04065,Purchase,100.33,Morgan Stanley & Co. Incorporated,BlackRock
Mar 31 2009,Jun 11 2009,200.0,FNMA,4.0,30 YR,01F04066,Purchase,100.00,Morgan Stanley & Co. Incorporated,BlackRock
Mar 31 2009,May 12 2009,100.0,FNMA,4.0,30 YR,01F04065,Purchase,100.33,UBS Securities LLC,BlackRock
Mar 31 2009,May 12 2009,200.0,FNMA,4.0,30 YR,01F04065,Purchase,100.28,UBS Securities LLC,BlackRock
Mar 31 2009,May 12 2009,200.0,FNMA,4.0,30 YR,01F04065,Purchase,100.30,UBS Securities LLC,BlackRock
Mar 31 2009,May 12 2009,300.0,FNMA,4.0,30 YR,01F04065,Purchase,100.27,UBS Securities LLC,BlackRock
Mar 31 2009,Apr 13 2009,1000.0,FNMA,5.5,30 YR,01F05264,Purchase,103.80,Barclays Capital Inc.,Goldman Sachs Asset Management
Mar 31 2009,May 12 2009,950.0,FNMA,5.5,30 YR,01F05265,Sale,103.52,Barclays Capital Inc.,Goldman Sachs Asset Management
Mar 31 2009,Apr 13 2009,500.0,FNMA,4.0,30 YR,01F04064,Purchase,100.54,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Goldman Sachs Asset Management
Mar 31 2009,Apr 13 2009,500.0,FNMA,4.0,30 YR,01F04064,Purchase,100.56,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Goldman Sachs Asset Management
Mar 31 2009,Apr 13 2009,1000.0,FNMA,4.0,30 YR,01F04064,Purchase,100.51,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Goldman Sachs Asset Management
Mar 31 2009,Apr 13 2009,500.0,FNMA,5.5,30 YR,01F05264,Purchase,103.74,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Goldman Sachs Asset Management
Mar 31 2009,Apr 13 2009,500.0,FNMA,5.5,30 YR,01F05264,Purchase,103.74,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Goldman Sachs Asset Management
Mar 31 2009,May 12 2009,500.0,FNMA,4.0,30 YR,01F04065,Sale,100.27,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Goldman Sachs Asset Management
Mar 31 2009,May 12 2009,500.0,FNMA,4.0,30 YR,01F04065,Sale,100.28,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Goldman Sachs Asset Management
Mar 31 2009,May 12 2009,1000.0,FNMA,4.0,30 YR,01F04065,Sale,100.23,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Goldman Sachs Asset Management
Mar 31 2009,May 12 2009,475.0,FNMA,5.5,30 YR,01F05265,Sale,103.47,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Goldman Sachs Asset Management
Mar 31 2009,May 12 2009,475.0,FNMA,5.5,30 YR,01F05265,Sale,103.47,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",Goldman Sachs Asset Management
Mar 31 2009,Apr 13 2009,500.0,FNMA,5.5,30 YR,01F05264,Purchase,103.78,BNP Paribas Securities Corp.,Goldman Sachs Asset Management
Mar 31 2009,May 12 2009,475.0,FNMA,5.5,30 YR,01F05265,Sale,103.51,BNP Paribas Securities Corp.,Goldman Sachs Asset Management
Mar 31 2009,Apr 13 2009,500.0,FNMA,5.5,30 YR,01F05264,Purchase,103.80,Citigroup Global Markets Inc.,Goldman Sachs Asset Management
Mar 31 2009,Apr 13 2009,500.0,FNMA,5.5,30 YR,01F05264,Purchase,103.80,Citigroup Global Markets Inc.,Goldman Sachs Asset Management
Mar 31 2009,May 12 2009,475.0,FNMA,5.5,30 YR,01F05265,Sale,103.53,Citigroup Global Markets Inc.,Goldman Sachs Asset Management
Mar 31 2009,May 12 2009,475.0,FNMA,5.5,30 YR,01F05265,Sale,103.53,Citigroup Global Markets Inc.,Goldman Sachs Asset Management
Mar 31 2009,Apr 13 2009,500.0,FNMA,5.5,30 YR,01F05264,Purchase,103.80,Credit Suisse Securities (USA) LLC,Goldman Sachs Asset Management
Mar 31 2009,Apr 13 2009,500.0,FNMA,5.5,30 YR,01F05264,Purchase,103.82,Credit Suisse Securities (USA) LLC,Goldman Sachs Asset Management
Mar 31 2009,May 12 2009,475.0,FNMA,5.5,30 YR,01F05265,Sale,103.53,Credit Suisse Securities (USA) LLC,Goldman Sachs Asset Management
Mar 31 2009,May 12 2009,475.0,FNMA,5.5,30 YR,01F05265,Sale,103.55,Credit Suisse Securities (USA) LLC,Goldman Sachs Asset Management
Mar 31 2009,Apr 13 2009,500.0,FNMA,4.0,30 YR,01F04064,Purchase,100.62,Deutsche Bank Securities Inc.,Goldman Sachs Asset Management
Mar 31 2009,Apr 13 2009,500.0,FNMA,5.5,30 YR,01F05264,Purchase,103.75,Deutsche Bank Securities Inc.,Goldman Sachs Asset Management
Mar 31 2009,May 12 2009,500.0,FNMA,4.0,30 YR,01F04065,Sale,100.34,Deutsche Bank Securities Inc.,Goldman Sachs Asset Management
Mar 31 2009,May 12 2009,475.0,FNMA,5.5,30 YR,01F05265,Sale,103.48,Deutsche Bank Securities Inc.,Goldman Sachs Asset Management
Mar 31 2009,Apr 13 2009,500.0,FNMA,5.5,30 YR,01F05264,Purchase,103.80,J.P. Morgan Securities LLC,Goldman Sachs Asset Management
Mar 31 2009,May 12 2009,475.0,FNMA,5.5,30 YR,01F05265,Sale,103.52,J.P. Morgan Securities LLC,Goldman Sachs Asset Management
Mar 31 2009,Mar 31 2009,40.0,FHLMC,4.0,15 YR,02R04042,Sale,101.76,Morgan Stanley & Co. Incorporated,Goldman Sachs Asset Management
Mar 31 2009,Apr 13 2009,500.0,FNMA,4.0,30 YR,01F04064,Purchase,100.58,Morgan Stanley & Co. Incorporated,Goldman Sachs Asset Management
Mar 31 2009,Apr 13 2009,1000.0,FNMA,5.5,30 YR,01F05264,Purchase,103.79,Morgan Stanley & Co. Incorporated,Goldman Sachs Asset Management
Mar 31 2009,May 12 2009,500.0,FNMA,4.0,30 YR,01F04065,Sale,100.30,Morgan Stanley & Co. Incorporated,Goldman Sachs Asset Management
Mar 31 2009,May 12 2009,950.0,FNMA,5.5,30 YR,01F05265,Sale,103.52,Morgan Stanley & Co. Incorporated,Goldman Sachs Asset Management
Mar 31 2009,Apr 13 2009,500.0,FNMA,5.5,30 YR,01F05264,Purchase,103.73,RBS Securities Inc.,Goldman Sachs Asset Management
Mar 31 2009,May 12 2009,475.0,FNMA,5.5,30 YR,01F05265,Sale,103.45,RBS Securities Inc.,Goldman Sachs Asset Management
Apr 1 2009,Apr 13 2009,500.0,FNMA,6.0,30 YR,01F06064,Purchase,104.47,Barclays Capital Inc.,BlackRock
Apr 1 2009,May 12 2009,450.0,FNMA,6.0,30 YR,01F06065,Sale,104.21,Barclays Capital Inc.,BlackRock
Apr 1 2009,Apr 13 2009,1000.0,FNMA,5.5,30 YR,01F05264,Purchase,103.82,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",BlackRock
Apr 1 2009,Apr 13 2009,1000.0,FNMA,6.0,30 YR,01F06064,Purchase,104.45,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",BlackRock
Apr 1 2009,Apr 13 2009,1000.0,FNMA,6.0,30 YR,01F06064,Purchase,104.46,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",BlackRock
Apr 1 2009,May 12 2009,925.0,FNMA,5.5,30 YR,01F05265,Sale,103.55,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",BlackRock
Apr 1 2009,May 12 2009,925.0,FNMA,6.0,30 YR,01F06065,Sale,104.19,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",BlackRock
Apr 1 2009,May 12 2009,925.0,FNMA,6.0,30 YR,01F06065,Sale,104.20,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",BlackRock
Apr 1 2009,Apr 13 2009,1000.0,FNMA,5.5,30 YR,01F05264,Purchase,103.80,BNP Paribas Securities Corp.,BlackRock
Apr 1 2009,May 12 2009,925.0,FNMA,5.5,30 YR,01F05265,Sale,103.52,BNP Paribas Securities Corp.,BlackRock
Apr 1 2009,Apr 13 2009,500.0,FNMA,4.0,30 YR,01F04064,Purchase,100.57,Citigroup Global Markets Inc.,BlackRock
Apr 1 2009,May 12 2009,500.0,FNMA,4.0,30 YR,01F04065,Sale,100.30,Citigroup Global Markets Inc.,BlackRock
Apr 1 2009,Apr 13 2009,500.0,FNMA,5.5,30 YR,01F05264,Purchase,103.76,Credit Suisse Securities (USA) LLC,BlackRock
Apr 1 2009,Apr 13 2009,1000.0,FNMA,5.5,30 YR,01F05264,Purchase,103.82,Credit Suisse Securities (USA) LLC,BlackRock
Apr 1 2009,May 12 2009,450.0,FNMA,5.5,30 YR,01F05265,Sale,103.48,Credit Suisse Securities (USA) LLC,BlackRock
Apr 1 2009,May 12 2009,925.0,FNMA,5.5,30 YR,01F05265,Sale,103.55,Credit Suisse Securities (USA) LLC,BlackRock
Apr 1 2009,Apr 13 2009,1000.0,FNMA,6.0,30 YR,01F06064,Purchase,104.48,Deutsche Bank Securities Inc.,BlackRock
Apr 1 2009,May 12 2009,925.0,FNMA,6.0,30 YR,01F06065,Sale,104.23,Deutsche Bank Securities Inc.,BlackRock
Apr 1 2009,Apr 13 2009,500.0,FNMA,5.5,30 YR,01F05264,Purchase,103.81,"Goldman, Sachs & Co.",BlackRock
Apr 1 2009,May 12 2009,450.0,FNMA,5.5,30 YR,01F05265,Sale,103.54,"Goldman, Sachs & Co.",BlackRock
