  DATE     VOLUME   
 18920323    240356 
 18920324    313203 
 18920325    497248 
 18920326    179522 
 18920328    278360 
 18920329    249044 
 18920330    273139 
 18920331    254955 
 18920401    337852 
 18920402    259882 
 18920404    336781 
 18920405    354233 
 18920406    422398 
 18920407    384772 
 18920408    271517 
 18920409     96738 
 18920411    237686 
 18920412    187861 
 18920413    255169 
 18920414    327693 
 18920415     C     
 18920416    188085 
 18920418    386482 
 18920419    424262 
 18920420    427155 
 18920421    287936 
 18920422    216868 
 18920423    151918 
 18920425    210843 
 18920426    137967 
 18920427    129621 
 18920428    238878 
 18920429    235895 
 18920430    133256 
 18920502    172436 
 18920503    151603 
 18920504    187109 
 18920505    198092 
 18920506    163942 
 18920507    116004 
 18920509    320176 
 18920510    274904 
 18920511    180587 
 18920512    218493 
 18920513    279512 
 18920514    164122 
 18920516    213065 
 18920517    230188 
 18920518    269873 
 18920519    341305 
 18920520    377866 
 18920521    193107 
 18920523    286755 
 18920524    270524 
 18920525    285535 
 18920526    283604 
 18920527    182592 
 18920528     63785 
 18920530     C     
 18920531    202320 
 18920601    243234 
 18920602    175929 
 18920603    222685 
 18920604    101065 
 18920606    225184 
 18920607    264384 
 18920608    254803 
 18920609    221537 
 18920610    226041 
 18920611    176800 
 18920613    406336 
 18920614    291301 
 18920615    301880 
 18920616    266993 
 18920617    205241 
 18920618     60010 
 18920620    139795 
 18920621    184019 
 18920622    166036 
 18920623    179661 
 18920624    202356 
 18920625     53313 
 18920627    123587 
 18920628    121331 
 18920629    120012 
 18920630    107119 
 18920701     97999 
 18920702     C     
 18920704     C     
 18920705    261680 
 18920706    254110 
 18920707    174700 
 18920708    148237 
 18920709     54932 
 18920711    125319 
 18920712    109180 
 18920713    192975 
 18920714    159289 
 18920715    101582 
 18920716     24595 
 18920718     83707 
 18920719     53639 
 18920720     98624 
 18920721    212107 
 18920722    122652 
 18920723     28699 
 18920725    115559 
 18920726    125117 
 18920727    144268 
 18920728    216584 
 18920729    231190 
 18920730     93465 
 18920801    237862 
 18920802    190406 
 18920803    196853 
 18920804    174545 
 18920805    193220 
 18920806     65151 
 18920808    171541 
 18920809    143055 
 18920810    179626 
 18920811    268409 
 18920812    144068 
 18920813     61096 
 18920815    128949 
 18920816    157007 
 18920817    187781 
 18920818    154900 
 18920819    143822 
 18920820     81396 
 18920822    248640 
 18920823    318075 
 18920824    211173 
 18920825    188571 
 18920826    185116 
 18920827     67564 
 18920829    207981 
 18920830    165103 
 18920831    242521 
 18920901    451803 
 18920902    318991 
 18920903    105157 
 18920905     C     
 18920906    176237 
 18920907    236678 
 18920908    226988 
 18920909    199603 
 18920910     83000 
 18920912    240946 
 18920913    250836 
 18920914    309290 
 18920915    382749 
 18920916    268883 
 18920917    116476 
 18920919    304590 
 18920920    227013 
 18920921    250730 
 18920922    308815 
 18920923    431995 
 18920924    125129 
 18920926    224800 
 18920927    223911 
 18920928    189268 
 18920929    185339 
 18920930    278350 
 18921001    109632 
 18921003    353498 
 18921004    532421 
 18921005    359632 
 18921006    281577 
